Altium Designer Pick and Place Locations
C:\Users\kmuster\Documents\Device Testing\China Full Duplex Gateway\SX1302_FDD_E652V01A_915_prod_folder\SX1302_FDD_E652V01A_915_Altium_PCB_Package\..\Pick Place for SX1302_e652v01a.txt

========================================================================================================================
File Design Information:

Date:       16/03/21
Time:       13:54
Revision:   Not in VersionControl
Variant:    No variations
Units used: mil

Designator        Comment                        Layer       Footprint                     Center-X(mil) Center-Y(mil) Rotation Description                                                                                 
D5                RClamp2451ZA                   TopLayer    SLP0603P                      388.880       1739.759      90       "Ultra Low Capacitance 1-line ESD Protection"                                               
P1                DC5V_Ext                       BottomLayer 3.81MM-2P-FEMALE              1397.503      2065.200      90       "Header, 2-Pin"                                                                             
R8                10k                            TopLayer    rlc_402_smd                   2004.986      488.075       90       "SMD Resistor"                                                                              
C34               Cap                            TopLayer    rlc_402_smd                   633.641       400.020       360      "Capacitor SMD"                                                                             
RFO               32K242-40ML5                   TopLayer    ROS-32K242-40ML5_V__MODIFIED  238.526       570.200       90       "SMA Right Angle Jack, Edge Mount, Up to 18 GHz, -65 to 165 degC"                           
RFI               32K242-40ML5                   TopLayer    ROS-32K242-40ML5_V__MODIFIED  238.526       1265.475      90       "SMA Right Angle Jack, Edge Mount, Up to 18 GHz, -65 to 165 degC"                           
GPS               32K242-40ML5                   TopLayer    ROS-32K242-40ML5_V__MODIFIED  238.526       1727.956      90       "SMA Right Angle Jack, Edge Mount, Up to 18 GHz, -65 to 165 degC"                           
"Logo ESD 1"      "Logo symbol"                  BottomLayer ESD_small                     -3972.411     -1963.383     180      "Schematic symbol for Logo"                                                                 
R207              10k                            TopLayer    rlc_402_smd                   2642.880      1831.200      180      "SMD Resistor"                                                                              
F200              "Fuse 1"                       BottomLayer rlc_603_smd                   1594.030      2064.806      360      Fuse                                                                                        
C211              1uF                            TopLayer    rlc_402_smd                   1743.410      492.984       90       "Ceramic Capacitor SMD"                                                                     
C212              Cap                            TopLayer    rlc_603_smd_small             1093.175      1162.128      360      "Capacitor SMD"                                                                             
C213              Cap                            TopLayer    rlc_402_smd_small             1094.732      1126.242      360      "Capacitor SMD"                                                                             
C214              47pF                           TopLayer    rlc_402_smd                   623.896       1825.727      360      "Ceramic Capacitor SMD"                                                                     
C215              Cap                            TopLayer    rlc_402_smd                   1154.030      1820.806      270      "Capacitor SMD"                                                                             
C218              Cap                            TopLayer    rlc_402_smd                   624.386       1669.609      360      "Capacitor SMD"                                                                             
L202              Inductor                       TopLayer    rlc_402_smd                   602.072       1766.596      270      "Inductor SMD"                                                                              
R215              Resistor                       TopLayer    rlc_402_smd_small             1074.030      1080.806      90       "Resistor SMD - IEC symbol version"                                                         
R216              Resistor                       TopLayer    rlc_402_smd                   964.868       743.609       90       "Resistor SMD - IEC symbol version"                                                         
R217              Res1                           TopLayer    rlc_402_smd                   624.616       1707.504      360      Resistor                                                                                    
T1                Balun                          TopLayer    HHM_Series_0805               1740.754      1129.546      0        "High Frequency Balun - TDK HHM Series"                                                     
U205              STTS751-0DP3F                  TopLayer    UDFN-6L_2X2mm                 991.030       1075.806      180      "2.25 V low-voltage local digital temperature sensor"                                       
R213              NC                             TopLayer    rlc_402_smd                   2262.200      1818.124      180      "SMD Resistor"                                                                              
C100              Cap                            TopLayer    rlc_402_smd_small             2317.216      1117.050      360      "Capacitor SMD"                                                                             
C111              Cap                            TopLayer    rlc_402_smd_small             2594.913      1416.291      270      "Capacitor SMD"                                                                             
R214              Resistor                       TopLayer    rlc_402_smd                   996.739       1140.612      360      "Resistor SMD - IEC symbol version"                                                         
C809              Cap                            TopLayer    rlc_201_smd                   1839.837      1426.812      225      "Capacitor SMD"                                                                             
C810              Cap                            TopLayer    rlc_201_smd                   1823.356      1442.954      225      "Capacitor SMD"                                                                             
J800              NC                             TopLayer    TECO-1909763-1_V              1493.006      1099.120      90       "Ultra Miniature Coaxial Connector Jack, 60 V, 50 Ohm, -40 to 90 degC, RoHS, Tape and Reel" 
T800              NC                             TopLayer    HHM_Series_0805               1787.169      1386.795      45       "High Frequency Balun - TDK HHM Series"                                                     
R300              ""                             TopLayer    rlc_402_smd_small             1051.788      570.362       360      "SMD Resistor"                                                                              
